session_id,user_id,campaign_id,session_start,session_end,device_type,country,utm_campaign,utm_source,utm_medium
S0002192,U006462,C00769,2024-04-02 22:09:08,2024-04-02 22:12:53,mobile,India,Summer Sale 2025 – Outdoor,google,organic
S0002193,U004885,,2024-05-27 12:13:24,2024-05-27 12:16:31,desktop,US,,direct,none
S0002194,U000805,C00661,2025-10-06 01:56:39,2025-10-06 02:03:06,tablet,US,,direct,none
S0002195,U002266,C00153,2024-12-17 19:05:32,2024-12-17 19:14:41,  tablet ,  usa  ,,email,email
S0002196,U009741,C00153,2024-11-28 11:17:52,2024-11-28 11:24:51,desktop,US,Weekend Flash 2024 – Storage,facebook,social
S0002197,,C00777,2024-01-11 00:51:39,2024-01-11 00:56:20,mobile,MX,Back to School 2024 – Outdoor,facebook,cpc
S0002198,,C00102,2024-10-27 21:07:47,01-99-2025 25:61:00,desktop,US,Weekend Flash 2025 – Decor,referral,email
S0002199,U009060,,2025-13-01 10:00:00,2024-06-16 07:39:00,mobile,US,,  direct ,referral
S0002200,U000818,,2024-08-19 01:41:55,2024-08-19 01:45:02,mobile,CA,,google,cpc
S0002201,U004099,,2025-06-29 12:59:11,2025-06-29 13:07:15,desktop,UK,,organic,cpc
S0002202,U004220,,2024-01-21 19:02:23,2024-01-21 19:05:36,mobile,us,,REFERRAL,none
S0002203,U001030,,2025-09-08 14:22:09,2025-09-08 14:25:35,mobile,US,,facebook,social
S0002204,U006765,C00483,2024-02-05 15:25:03,2024-02-05 15:32:59,mobile,US,new arrivals 2025 – bath,organic,none
S0002205,U003994,,2024-03-22 13:02:36,2024-03-22 13:05:17,mobile,AU    ,,email,email
S0002206,U003472,C00483,2025-03-19 21:14:11,2025-03-19 21:24:17,mobile,DE,new arrivals 2025 – bath,direct, none  
S0002207,U006246,,2024-04-02 18:10:26,2024-04-02 18:15:40,mobile,US,,email,none
S0002208,U005164,,2025-04-22 22:05:40,2025-04-22 22:10:31,mobile,CA,,facebook,social
S0002209,U002259,C00513,2024-07-06 11:37:08,2024-07-06 11:43:19,mobile,United States,Cozy Home 2025 – Bath,google,none
S0002210,,C00597,2025-11-12 14:57:38,2025-11-12 15:00:02, mobile  ,us,New Arrivals 2024 – Lighting,direct,none
S0002211,U006683,,2025-05-23 15:03:07,2025-05-23 15:08:48,desktop,US,,google,organic
S0002212,U008546,C00255,2024-08-25 09:03:48,2024-08-25 09:11:34, mobile  ,United States,clearance 2026 – kitchen,google,referral
S0002213,U001299,,2025-02-02 16:50:37,2025-02-02 16:53:07,desktop,US,,facebook, cpc 
S0002214,U007200,C00768,2024-10-29 18:56:45,2024-10-29 19:04:51,desktop,  Brazil   ,back to school 2024 – bath,organic,organic
S0002215,U009132,,2025-06-11 18:47:34,2025-06-11 18:55:20,mobile,usa,,facebook,social
S0002216,U000740,C00005,2025-10-30 16:27:09,2025-10-30 16:30:33,mobile,United States,Summer  Sale  2025  –  Outdoor  ,referral,referral
S0002217,U008936,C00494,2026-01-11 10:58:27,2026-01-11 11:09:45,desktop,US,Back to School 2025 – Kitchen,referral,organic
S0002218,U004286,C00253,2026-01-03 06:45:57,2026-01-03 06:49:45,mobile,US,Cozy Home 2026 – Kitchen,email, email  
S0002219,U009635,,2024-07-11 21:29:28,2024-07-11 21:35:02,desktop,US,,google,organic
S0002220,U002111,C00252,2025-01-11 13:37:38,2025-01-11 13:40:39,desktop,  CA,Bundle & Save 2025 – Office,google,none
S0002221,U009483,,2024-08-18 08:11:19,2024-08-18 08:12:32,desktop,Canada,,facebook,cpc
S0002222,U000283,C00703,2024-08-06 13:33:50,2024-08-06 13:38:41,desktop,US,Cozy Home 2025 – Bedroom,google,cpc
S0002223,U008620,C00346,2025-07-23 10:22:02,,mobile,US,,google,organic
S0002224,U001691,C00640,2024-04-23 01:42:34,2024-04-23 01:45:40,mobile,US,,organic,organic
S0002225,U002260,,2024-02-15 14:03:20,2024-02-15 14:09:38,mobile,US,,facebook,social
S0002226,,,2025-07-18 09:16:37,2025-07-18 09:19:29,mobile,US,,direct,none
S0002227,U006335,C00489,2024-06-04 16:26:03,2024-06-04 16:30:08,mobile,United States,New Arrivals 2026 – Kitchen,google,none
S0002228,U005254,C00120,2025-09-25 18:33:10,,mobile,US,Summer Sale 2024 – Decor,direct,none
S0002229,U006941,C00117,2025-02-08 15:06:08,2025-02-08 15:09:37,desktop,US,,FACEBOOK,cpc 
S0002230,U009873,,2024-12-03 21:33:14,2024-12-03 21:34:37,mobile,US,,direct,none
S0002231,U007665,,2024-07-27 17:04:03,2024-07-27 17:12:16,desktop,France,,email,EMAIL
S0002232,U000611,C00087,2024-05-01 08:12:36,2024-05-01 08:15:28,mobile,Canada,Back to School 2024 – Kitchen,organic,organic
S0002233,U007146,,2024-06-15 13:56:15,2024-06-15 14:01:29,desktop,CA,,direct,none
S0002234,U004153,C00780,2024-08-24 04:22:38,2024-08-24 04:26:44,mobile,US,New Arrivals 2024 – Bedroom,organic,cpc
S0002235,U004173,,2026-01-06 15:48:48,2026-01-06 15:57:47,desktop,AU,,organic,email
S0002236,U004862,,2025-03-11 10:26:04,2025-03-11 10:33:52,mobile,usa,,google,none
S0002237,U007671,C00451,2024-11-03 01:58:22,2024-11-03 02:05:10,mobile,US,New Arrivals 2024 – Outdoor,  organic   ,organic
S0002238,U006563,,2025-11-01 15:08:36,2025-11-01 15:12:28,mobile,Germany,,organic,none
S0002239,,,2025-10-02 07:57:51,,desktop,US,,direct,none
S0002240,U007116,C00063,2024-05-11 16:18:34,2024-05-11 16:20:48,mobile,US ,Bundle & Save 2025 – Kitchen,google,ORGANIC
S0002241,U007254,C00704,2024-08-29 13:49:36,2024-08-29 13:52:08,desktop,US,Back to School 2025 – Decor,email,email
S0002242,U006647,C00136,2025-06-19 04:14:22,2025-06-19 04:22:36,mobile,ca,Weekend Flash 2024 – Bedroom,google,organic
S0002243,U009106,C00555,2024-11-13 04:09:03,2024-11-13 04:17:39,mobile,UK,New Arrivals 2024 – Outdoor,direct,none
S0002244,U000595,,2024-01-10 21:09:26,2025-11-31T09:00:00,desktop,US,,google,cpc
S0002245,,,2024-11-17 15:33:25,2024-11-17 15:38:53,mobile,US,,direct,none
S0002246,U005993,,2024-09-14 16:36:28,2024-09-14 16:42:13,desktop,US,,google,none
S0002247,U008252,C00262,2025-09-08 20:38:22,2025-09-08 20:45:31,mobile,US,Weekend Flash 2025 – Outdoor,email,email
S0002248,U005884,,2024-12-30 07:42:17,2024-12-30 07:44:01,mobile,US,,ORGANIC,organic   
S0002249,U008337,C00645,2024-05-04 20:51:49,2024-05-04 20:53:50,mobile,US,Bundle & Save 2024 – Decor,google,cpc
S0002250,U002315,C00135,2025-07-12 23:16:49,2025-07-12 23:20:14,  mobile  ,US,,email,email
S0002251,U007273,,2024-03-15 13:22:37,2024-03-15 13:30:47,desktop,BRAZIL,,google,NONE
S0002252,U004638,,2025-09-09 14:35:53,2025-09-09 14:37:54,mobile,US,,email,email
S0002253,U001876,C00258,2025-12-27 21:44:41,2025-12-27 21:46:42,mobile,US,,google,cpc
S0002254,U002234,C00596,2024-03-12 10:40:45,2024-03-12 10:42:44,mobile,US,BACK TO SCHOOL 2024 – STORAGE,direct,none
S0002255,,,2024-05-24 23:45:44,2024-05-24 23:57:19,mobile,US,,google,email
S0002256,,C00176,2025-09-12 04:45:32,2025-09-12 04:50:19,desktop,US,back to school 2024 – decor,email,cpc
S0002257,U002399,C00491,2025-02-14 01:49:21,2025-02-14 01:54:31,mobile,US,,organic,cpc
S0002258,U004166,C00252,2024-01-25 16:58:40,2024-01-25 17:05:29,mobile,US,,email,EMAIL
S0002259,,C00477,2024-04-11 07:54:07,2024-04-11 07:55:51,desktop,United States,Clearance 2026 – Decor,organic,organic
S0002260,U004904,C00056,2024-07-07 04:06:46,2024-07-07 04:11:15,mobile,CA, Weekend Flash 2026 – Decor   ,google,none
S0002261,U001848,,2025-12-24 10:56:43,2025-12-24 11:09:14,mobile,US,,direct,NONE
S0002262,,,2024-12-04 18:35:39,2024-12-04 18:39:15,mobile,BR  ,,DIRECT,NONE
S0002263,U006643,C00500,2024-06-15 10:33:15,2024-06-15 10:51:29,desktop,US,summer sale 2026 – kitchen,google,cpc
S0002264,,C00651,2025-12-23 18:59:21,2025-12-23 19:02:39,mobile,US,BACK TO SCHOOL 2024 – DECOR,facebook,social
S0002265,U009569,C00529,2025-01-20 06:43:59,2025-01-20 06:45:26,mobile,Brazil,Cozy Home 2024 – Kitchen,direct,none
S0002266,U002497,C00020,2024-06-28 01:55:41,2024-06-28 02:00:54,mobile,US,,organic,organic
S0002267,U003752,,2025-08-16 15:03:40,2025-08-16 15:07:17,mobile,India,,google,organic
S0002268,U006356,C00153,2024-07-23 17:28:01,2024-07-23 17:31:05,mobile,US,Weekend Flash 2024 – Storage,google,cpc
S0002269,U009510,,2024-08-31 02:26:37,2024-08-31 02:37:10,mobile,UK,,google,cpc
S0002270,U007989,C00281,2025-09-18 10:22:34,2025-09-18 10:26:25,mobile,Australia,Weekend Flash 2025 – Kitchen,email,email
S0002271,,C00146,2024-09-18 04:12:15,2024-09-18 04:15:50,mobile,US,Cozy Home 2025 – Kitchen,email,email
S0002272,U000132,C00769,2024-05-19 06:18:27,2024-05-19 06:20:01,mobile,United States,Summer Sale 2025 – Outdoor,direct,email
S0002273,U008855,,2025-03-04 15:04:14,2025-03-04 15:10:41,mobile,United States,,direct,cpc
S0002274,U001018,C00136,2025-06-10 03:40:36,2025-06-10 03:47:34,mobile,France,WEEKEND FLASH 2024 – BEDROOM,google,cpc
S0002275,U006654,C00494,2024-12-20 22:30:37,2024-12-20 22:33:13,mobile,US,Back to School 2025 – Kitchen,GOOGLE,cpc
S0002276,U008654,,2025-12-25 03:38:40,2025-12-25 03:40:57,desktop,AU,,google,organic
S0002277,,C00176,2025-06-05 10:29:35,2025-06-05 10:35:14,desktop,US,,email,email
S0002278,U003828,C00169,2024-10-24 06:41:17,2024-10-24 06:46:57,  desktop   ,BR,New Arrivals 2024 – Office,google,organic
S0002279,U000705,C00146,2025-07-09 15:11:03,2025-07-09 15:15:05,mobile,US,Cozy Home 2025 – Kitchen,DIRECT,cpc
S0002280,U000781,,2025-09-17 04:24:27,2025-09-17 04:28:52,mobile,US,,direct,none
S0002281,U000748,C00030,2025-11-08 01:25:37,2025-11-08 01:29:16,  desktop,US,Holiday Prep 2024 – Decor,google,none
S0002282,U003838,,2025-11-18 08:09:21,2025-11-18 08:14:43,mobile,usa,,EMAIL,email
S0002283,U000706,C00630,2025-04-06 23:00:13,2025-04-06 23:02:33,mobile,CA,WEEKEND FLASH 2024 – LIGHTING,email,email
S0002284,,C00798,2025-02-16 15:52:42,2025-02-16 15:57:52,mobile,US,Cozy Home 2025 – Decor,google,none
S0002285,U008618,,2025-05-31 16:41:00,2025-05-31 16:44:58,desktop,US ,,facebook,social
S0002286,U007229,,2025-11-17 03:51:32,2025-13-01 10:00:00,mobile,IN,,organic,organic
S0002287,U008633,C00262,2025-07-04 11:59:48,2025-07-04 12:02:51,mobile,US,Weekend Flash 2025 – Outdoor,organic, ORGANIC  
S0002288,U008494,C00585,01-99-2025 25:61:00,2024-05-31 03:10:52,mobile,US,New Arrivals 2024 – Office,  direct      ,none
S0002289,U004949,C00477,2025-10-06 19:37:51,2025-10-06 19:40:04,  tablet  ,US ,Clearance 2026 – Decor,facebook,social
S0002290,,,2024-06-16 13:52:18,2024-06-16 13:59:16,mobile,IN,,referral,none
S0002291,U002236,,2024-03-16 17:27:53,2024-03-16 17:33:44,mobile,US,,facebook,social
S0002292,,,2024-10-14 10:49:22,2024-10-14 10:51:54,desktop,uk,,organic,cpc
S0002293,,C00136,2024-01-07 21:52:50,2024-01-07 21:55:15,desktop,  Brazil,Weekend Flash 2024 – Bedroom,organic,email
S0002294,,C00153,2025-12-31 02:09:43,,desktop,United States,Weekend Flash 2024 – Storage,google,cpc
S0002295,U005637,C00494,2025-05-25 13:20:12,,mobile,US,Back to School 2025 – Kitchen,referral,referral
S0002296,U001910,,2024-01-07 09:05:52,2024-01-07 09:07:29,mobile,US,,facebook,cpc
S0002297,U008146,C00094,2024-04-16 12:48:11,2024-04-16 12:50:50,tablet,UK,Weekend Flash 2024 – Storage,direct,cpc
S0002298,,,2025-11-30 14:24:14,2025-11-30 14:28:39,mobile,Canada,,facebook,cpc
S0002299,U003221,,2025-06-07 14:17:10,2025-06-07 14:23:14,desktop,US,,google,none
S0002300,U001939,,2025-03-14 12:52:41,2025-03-14 12:55:04,tablet,IN,,facebook,none
S0002301,,,2024-01-29 03:25:54,2024-01-29 03:29:30,tablet,US,,direct,email
S0002302,U005281,,2024-02-20 19:07:59,2024-02-20 19:09:40,mobile,CA,,organic,none
S0002303,U006008,C00163,2025-07-30 05:09:19,2025-07-30 05:13:53,mobile,us,,google,organic    
S0002304,,,2024-04-26 19:36:06,2024-04-26 19:41:26,desktop,India,,facebook,cpc
S0002305,U007142,C00347,2024-06-03 13:07:27,2024-06-03 13:08:51,desktop,US,Summer Sale 2024 – Office,EMAIL,email
S0002306,U007284,C00346,2024-03-02 19:03:50,2024-03-02 19:05:13,mobile,US,Cozy Home 2024 – Kitchen,direct,social
S0002307,U008457,C00010,2025-08-25 11:21:40,,desktop,US,Back to School 2025 – Decor,GOOGLE,email
S0002308,U005732,C00496,2025-11-27 19:22:51,2025-11-27 19:25:46,mobile,us,SUMMER SALE 2024 – DECOR, google  ,cpc
S0002309,U004046,,2025-02-28 22:31:09,2025-02-28 22:34:40,desktop,United States,,google,cpc
S0002310,U008550,,2024-01-07 17:38:21,2024-01-07 17:42:06,mobile,US,,google,cpc
S0002311,,C00136,2025-02-28 16:53:35,2025-02-28 16:56:47,mobile,United States,Weekend Flash 2024 – Bedroom,email,email
S0002312,U008143,C00780,2024-09-03 13:21:57,2024-09-03 13:25:25,desktop,US,New Arrivals 2024 – Bedroom,google,social
S0002313,U005434,,2025-12-28 17:25:35,2025-12-28 17:31:40,mobile,Mexico,,referral,cpc
S0002314,U006237,C00174,2025-11-13 01:22:36,2025-11-13 01:24:34,mobile,CA,,direct,none
S0002315,U004767,C00515,2024-06-17 08:38:47,2024-06-17 08:46:53,desktop,United Kingdom,Holiday Prep 2025 – Outdoor,facebook,social
S0002316,U007044,,2025-12-27 19:04:25,2025-12-27 19:15:39,desktop,US,,google,cpc
S0002317,U001665,C00427,2024-12-04 16:45:55,2024-12-04 16:49:48,mobile,UK,New Arrivals 2025 – Bath,direct,social
S0002318,U002875,C00405,2025-01-25 18:41:46,,mobile,CANADA,SUMMER SALE 2026 – OFFICE,google,cpc
S0002319,U001992,C00614,2025-04-05 02:34:08,2025-04-05 02:36:45,mobile,United States   ,WEEKEND FLASH 2025 – BEDROOM,direct,none
S0002320,U008053,C00063,2024-11-25 14:36:41,2024-11-25 14:42:48,MOBILE,United States,Bundle & Save 2025 – Kitchen,facebook,cpc
S0002321,U007310,,2024-03-24 04:00:40,2024-03-24 04:12:20,mobile,    US  ,,google,none
S0002322,U000241,,2024-01-13 15:04:20,2024-01-13 15:05:47,mobile,    US,,google,cpc
S0002323,U009651,,2024-12-10 20:49:21,2024-12-10 20:50:47,mobile,US,,EMAIL,EMAIL
S0002324,U005282,,2025-11-29 04:54:02,2025-11-29 04:56:36,desktop,US,,google,none
S0002325,,C00450,2025-03-12 11:57:42,2025-03-12 12:04:29,DESKTOP,CA,Back to School 2026 – Bedroom,google,organic
S0002326,U004933,,2025-10-20 18:37:01,2025-10-20 18:40:04,desktop,usa,,facebook,cpc
S0002327,,C00420,2025-05-10 23:02:32,2025-05-10 23:05:14,mobile,US,Cozy Home 2025 – Outdoor,organic,organic
S0002328,U001487,,2025-04-06 08:01:51,2025-04-06 08:05:20,desktop,US,,direct,none
S0002329,U004709,C00255,2024-03-25 10:04:30,2024-03-25 10:16:00,mobile,US,Clearance 2026 – Kitchen,organic,organic
S0002330,U005042,C00053,2025-04-11 10:02:51,2025-11-31T09:00:00,desktop,US,Back to School 2024 – Lighting,google,cpc
S0002331,U009423,,2025-11-14 23:26:26,2025-11-14 23:31:54,desktop,IN,,email,cpc
S0002332,U009458,,2024-12-14 08:38:49,,desktop,US,, direct,cpc
S0002333,U006213,C00622,,2024-09-28 07:23:53,DESKTOP,usa,Weekend Flash 2025 – Decor,  organic  ,cpc
S0002334,U009895,C00163,2024-10-25 22:57:50,2024-10-25 22:59:50,mobile,US,Summer Sale 2024 – Office,facebook,CPC
S0002335,U008633,C00147,2024-09-01 13:35:46,2024-09-01 13:39:01,mobile,usa,Holiday Prep 2025 – Bedroom,email,organic
S0002336,U009366,C00252,2024-10-29 14:58:43,2024-10-29 15:03:34,desktop,US,,facebook,cpc
S0002337,U008311,,2025-09-13 09:15:03,2025-09-13 09:23:06,mobile,AU,,facebook,cpc
S0002338,U006387,C00169,2024-12-11 02:59:53,2024-12-11 03:02:25,mobile, US  ,New Arrivals 2024 – Office,google,none
S0002339,U002016,C00281,2025-04-20 04:59:02,2025-04-20 05:01:43,mobile,CA ,Weekend Flash 2025 – Kitchen,facebook,social
S0002340,U004124,C00494,2024-09-26 07:21:27,2024-09-26 07:31:21,desktop,CA,Back to School 2025 – Kitchen,organic,organic
S0002341,U001901,,2025-04-22 07:18:02,2025-04-22 07:20:41,    mobile,United Kingdom,,organic,organic
S0002342,U000308,C00087,2024-05-19 07:10:54,2024-05-19 07:16:12,MOBILE,US,,google,organic
S0002343,U005020,C00494,2024-07-13 04:27:11,,mobile,US,Back to School 2025 – Kitchen,DIRECT,none
S0002344,U003000,C00640,2024-04-29 01:47:04,2024-04-29 01:48:11,mobile,US,,google,organic
S0002345,U007973,C00346,2024-03-05 00:35:07,2024-03-05 00:40:03,mobile,US,,email,email
S0002346,U007251,,2025-07-21 01:59:54,2025-07-21 02:15:29,desktop,DE,,facebook ,social
S0002347,U007756,,2025-11-13 01:02:59,2025-11-13 01:04:26,mobile,US,,google,cpc
S0002348,U000389,C00136,2025-05-01 14:30:19,2025-05-01 14:32:30,mobile,United States,Weekend Flash 2024 – Bedroom,google,organic
S0002349,U002627,,2025-02-01 12:40:18,,desktop,US,,referral,referral
S0002350,U008440,C00777,2025-11-02 11:18:06,2025-11-02 11:15:04,desktop,US,Back to School 2024 – Outdoor,google,cpc
S0002351,U005678,,2024-11-30 22:47:55,2024-11-30 23:01:19,desktop,usa,,google,social
S0002352,U003220,C00810,2024-02-13 20:00:04,2024-02-13 20:08:10,MOBILE,US,Clearance 2024 – Decor,referral,cpc
S0002353,,,2025-07-01 04:29:47,2025-07-01 04:36:09,mobile,US,,direct,none
S0002354,U004969,C00142,2025-11-02 11:01:02,2025-11-02 11:07:17,mobile,DE,Summer Sale 2026 – Kitchen,google,none
S0002355,U003082,,2025-05-21 12:43:22,2025-05-21 12:56:58,desktop,US,,direct      ,none
S0002356,U005542,,2024-08-16 04:57:43,2024-08-16 05:00:19,desktop,US,,google,email
S0002357,U007584,,2025-01-20 23:09:53,2025-01-20 23:04:39,mobile,Brazil,,google,cpc
S0002358,,,2024-01-03 06:52:58,2024-01-03 06:54:54,mobile,usa,,facebook,cpc
S0002359,U000862,C00217,2025-11-22 08:51:20,2025-11-22 08:56:13,mobile,US,,google, cpc
S0002360,U000645,C00365,2024-02-29 06:16:28,2024-02-29 06:19:40,mobile,US,,facebook,cpc
S0002361,,,2025-08-27 12:45:17,2025-08-27 12:50:09,desktop,United States,,email,email
S0002362,U009093,,2025-12-11 16:00:17,2025-12-11 16:04:25,mobile,usa,,email,none
S0002363,U008962,,2025-07-13 19:49:10,2025-07-13 19:50:52,mobile,AU,,google,organic
S0002364,U004498,,2024-01-04 03:59:06,2024-01-04 04:00:59,mobile, US   ,,facebook,social
S0002365,U001030,,2025-08-11 16:06:03,2025-08-11 16:19:17,mobile,US,,facebook,social
S0002366,U008115,,2025-02-15 11:46:12,2025-02-15 11:53:38,mobile,US,,organic,organic
S0002367,U004986,,2025-08-26 22:11:22,2025-08-26 22:23:27,mobile,Canada,,ORGANIC,organic
S0002368,U008248,,2025-02-19 03:18:44,2025-02-19 03:19:48,desktop,us,,google,organic   
S0002369,U002401,C00146,2025-11-07 01:00:36,,mobile,US,Cozy Home 2025 – Kitchen,email,email
S0002370,U007265,C00685,01-99-2025 25:61:00,,desktop,DE,,google,none
S0002371,U000315,C00582,2025-08-28 18:25:17,2025-08-28 18:29:20,desktop,United States,Cozy Home 2024 – Bedroom,ORGANIC,organic
S0002372,U004479,C00284,2025-06-10 22:49:09,2025-06-10 22:52:40,mobile,United States,,facebook,cpc
S0002373,U000768,C00704,2024-08-16 07:13:50,2024-08-16 07:14:41,mobile,US,Back to School 2025 – Decor,email,none
S0002374,U006998,C00489,2024-05-29 02:41:27,2024-05-29 02:53:18,mobile,Canada,New Arrivals 2026 – Kitchen,GOOGLE,cpc
S0002375,,,2024-08-25 08:54:20,,mobile,US,,google,referral
S0002376,U009069,C00489,2025-06-28 18:12:52,2025-06-28 18:16:24,mobile,Germany,New Arrivals 2026 – Kitchen,email,email
S0002377,U001575,,2025-10-25 03:13:41,2025-10-25 03:16:24,mobile,US,,google,email
S0002378,U005073,C00662,2025-07-17 11:51:13,2025-07-17 11:53:59,mobile,US,Clearance 2025 – Kitchen,google,cpc
S0002379,,C00380,2025-05-02 23:52:52,2025-05-02 23:57:30,mobile,usa,Bundle & Save 2026 – Storage,google,none
S0002380,,,2024-06-20 20:31:32,2024-06-20 20:38:25,tablet,AU,,facebook,social
S0002381,U006533,C00640,2025-08-23 21:44:31,2025-08-23 21:48:30,mobile,CA,new arrivals 2024 – bedroom,google,none
S0002382,U003689,C00052,2025-08-07 00:09:50,,mobile,Canada,Clearance 2025 – Decor,direct,cpc
S0002383,U004785,,2024-09-07 14:00:59,2024-09-07 14:04:05,mobile,US,,google,none
S0002384,,C00255,2024-10-11 17:18:00,2024-10-11 17:21:59,mobile,US  ,Clearance 2026 – Kitchen,organic,email
S0002385,U009891,,2024-01-25 08:46:20,2024-01-25 08:54:56,mobile,US,,organic,organic
S0002386,U008992,C00219,2025-05-18 22:36:21,2025-05-18 22:38:46,mobile,US,Clearance 2025 – Office,google,cpc
S0002387,U005268,C00349,2024-08-23 00:15:39,2024-08-23 00:18:20,desktop,US,Weekend Flash 2025 – Office,google, email
S0002388,U002275,,,2024-09-27 03:22:47,mobile,United States,,organic,none
S0002389,U000550,C00487,2025-13-01 10:00:00,2024-07-07 13:52:03,desktop,US,,facebook,social
S0002390,U006600,,2025-06-15 23:58:27,2025-06-16 00:04:43,mobile,US,,facebook,social
S0002391,,,2025-03-09 11:23:01,2025-03-09 11:28:30,mobile, us ,,facebook,ORGANIC
S0002392,U008832,,2024-12-19 03:22:57,2024-12-19 03:24:17,desktop,us,,referral,cpc
S0002393,U003207,,2025-03-31 14:18:41,2025-03-31 14:22:50,desktop,us,,email,organic
S0002394,U004217,,2025-11-12 04:40:06,2025-11-12 04:50:45,mobile,US,,email,email
S0002395,,C00489,2025-08-29 14:25:47,2025-08-29 14:30:17,  desktop    ,US,New Arrivals 2026 – Kitchen,google,cpc
S0002396,U001276,C00061,2024-07-05 05:40:55,2024-07-05 05:47:45,desktop,US,Summer Sale 2024 – Bedroom,direct,social
S0002397,U009336,C00039,2025-04-29 21:12:55,,mobile,US,Cozy Home 2026 – Kitchen,facebook,cpc
S0002398,U000371,C00063,2024-11-18 19:57:31,,mobile,UK,Bundle & Save 2025 – Kitchen,direct,none
S0002399,U003715,,2025-05-24 21:48:13,2025-05-24 21:55:39,MOBILE,US,,organic,ORGANIC
S0002400,U007996,,2025-04-12 04:16:02,,mobile,US,,google,none
S0002401,U006291,C00424,2024-02-19 15:48:58,2024-02-19 15:52:27,  mobile  ,  US      ,Summer Sale 2025 – Decor,google,organic
S0002402,U005052,,2025-11-02 05:10:44,2025-11-02 05:16:03,tablet,US,,google,none
S0002403,U005472,C00489,2024-08-22 10:29:11,2024-08-22 10:32:32,mobile,US,New Arrivals 2026 – Kitchen,GOOGLE,cpc
S0002404,,,2025-04-17 05:29:17,2025-04-17 05:36:10,desktop,US,,organic,organic
