conversion_id,session_id,user_id,conversion_type,amount,timestamp,campaign_id
V0002091,S0003886,U001272,purchase,53.22,2024/02/30 12:15:00,
V0002092,S0007172,,purchase,82.7,2024-09-28 16:33:07,C00645
V0002093,S0007875,U002041,newsletter_signup,0.0,2024-04-02 20:44:39,C00555
V0002094,S0009498,U000080,purchase,70.44,2024-06-17 07:08:51,
V0002095,S0002058,U009272,newsletter_signup,0.0,not_a_time,
V0002096,S0002697,,purchase,61.13,2024-09-11 02:17:14,C00120
V0002097,S0000105,U004127,newsletter_signup,0.0,2024-08-24 11:55:09,C00500
V0002098,S0005908,,purchase,67.0,2025-06-13 08:20:16,C00496
V0002099,S0000502,,purchase  ,83.41,2024-09-25 10:40:55,C00759
V0002100,S0004428,U003789,NEWSLETTER_SIGNUP,0.0,2024-05-07 18:40:13,
V0002101,S0004614,,purchase,105.3,2024-02-26 17:56:38,
V0002102,S0007166,,purchase,71.4,2024-08-06 09:45:55,
V0002103,S0001761,,newsletter_signup,0.0,2025-12-18 21:07:19,C00090
V0002104,S0000506,U003485,purchase,130.36,2024-08-10 11:33:28,
V0002105,S0000035,U001066,newsletter_signup,0.0,2024-08-30 02:34:29,
V0002106,S0004194,,newsletter_signup,0.0,2025-13-01 10:00:00,
V0002107,S0003996,U005094,newsletter_signup,0.0,2025-09-23 21:12:14,
V0002108,S0004431,U008810,purchase,144.29,2026-01-14 14:39:38,C00515
V0002109,S0002465,U000204,purchase,31.42,2025-06-21 08:39:53,
V0002110,S0001005,U002266,purchase,97.8,2025-12-28 19:25:30,C00726
V0002111,S0001650,U003956,purchase,102.47,2024-07-18 08:19:16,C00255
V0002112,S0008357,U001754,newsletter_signup,0.0,2025-08-25 06:02:35,
V0002113,S0004828,,purchase,59.27,2025-10-19 09:06:18,C00538
V0002114,S0006813,U005758,purchase,32.74,2024-05-05 22:37:06,C00691
V0002115,S0005858,,purchase,64.2,2025-07-30 02:42:24,
V0002116,S0006377,U002976,newsletter_signup,0.0,2024-02-02 18:39:23,
V0002117,S0005913,U004249,purchase,101.45,2025-10-07 23:23:38,C00662
V0002118,S0009443,U000327,purchase,78.38,2025-10-31 09:32:28,
V0002119,S0002301,,newsletter_signup,0.0,2024-01-29 03:36:09,
V0002120,S0000256,U001497,purchase   ,59.32,2024-03-25 23:37:44,C00477
V0002121,S0004374,U000977,purchase,166.58,2024-06-24 23:31:01,
V0002122,S0001897,,purchase,63.23,2024-07-08 06:36:42,C00807
V0002123,S0009401,U000957,newsletter_signup,0.0,2024-08-16 02:59:23,
V0002124,S0009112,U007343,purchase,64.11,2024-10-20 10:15:41,C00063
V0002125,S0009023,U005728,  newsletter_signup   ,0.0,2026-01-06 21:29:07,
V0002126,S0000471,U003894,purchase,215.61,2025-01-02 22:55:57,C00534
V0002127,S0000546,,purchase,186.23,2025-11-19 09:31:50,C00451
V0002128,S0002953,U005702,NEWSLETTER_SIGNUP,0.0,01-99-2025 25:61:00,
V0002129,S0006845,U003449,purchase,101.73,2024-06-12 01:36:50,
V0002130,S0000759,U002993,newsletter_signup,0.0,2024-11-20 07:49:30,
V0002131,S0001489,U004439,newsletter_signup,0.0,2024-09-10 03:00:13,C00046
V0002132,S0006783,U007349,PURCHASE,48.69,2025-12-09 00:46:29,
V0002133,S0008406,,purchase,87.73,2025-03-31 23:44:57,C00338
V0002134,S0002586,U002275,purchase,121.36,2024-06-10 13:47:07,C00056
V0002135,S0006900,U005000,newsletter_signup,0.0,2025-04-05 12:51:29,
V0002136,S0006859,U009541,purchase,89.26,2025-04-14 21:42:46,C00010
V0002137,S0005711,U004544,newsletter_signup,0.0,2024-01-05 07:57:03,C00257
V0002138,S0001913,U002212,newsletter_signup,0.0,2024-12-08 15:33:09,C00486
V0002139,S0007994,,purchase,46.75,2024-08-17 10:15:10,C00495
V0002140,S0008499,,newsletter_signup,0.0,2025-06-04 09:26:00,C00169
V0002141,S0004433,U000222,newsletter_signup,0.0,2024-09-17 01:09:46,C00255
V0002142,S0004396,,purchase,52.8,2025-03-12 01:59:13,
V0002143,S0007481,U003543,NEWSLETTER_SIGNUP,0.0,2024-02-13 19:49:37,
V0002144,S0003694,U008055,newsletter_signup,0.0,2024-09-15 13:25:02,C00193
V0002145,S0000796,U006195,purchase ,112.61,2025-09-04 17:23:50,C00777
V0002146,S0004937,U008367,purchase,63.59,2024-05-29 19:02:31,
V0002147,S0009401,U000957,newsletter_signup,0.0,2024-08-16 02:57:21,
V0002148,S0001262,U002401,purchase,114.23,2025-10-13 19:49:22,
V0002149,S0007264,U006088,newsletter_signup,0.0,2024-09-05 09:23:25,
V0002150,S0007973,U001068,purchase,55.5,2024-05-31 23:18:57,C00094
V0002151,S0002276,U008654,purchase,87.1,2025-12-25 03:42:13,
V0002152,S0009021,U000238,newsletter_signup,0.0,2025-06-26 19:12:57,C00094
V0002153,S0006995,,purchase,52.08,2024-02-05 14:34:43,
V0002154,S0000235,U008419,newsletter_signup,0.0,2025-04-05 14:31:45,C00582
V0002155,S0008778,,newsletter_signup,0.0,2025-01-17 08:48:01,C00651
V0002156,S0002046,U001119,purchase,156.31,2025-02-26 18:04:25,C00215
V0002157,S0008985,U009710,PURCHASE,140.6,2024-11-12 20:14:24,
V0002158,S0002102,U000999,purchase,40.55,2025-04-06 13:25:57,
V0002159,S0002955,U004911,purchase,72.21,2025-11-13 02:01:11,C00691
V0002160,S0004047,U006213,purchase,127.31,2025-07-21 09:43:50,
V0002161,S0004948,U008656,purchase,73.93,2024-11-23 11:38:16,C00365
V0002162,S0007443,U007237,purchase,88.94,2025-05-25 12:17:30,
V0002163,S0001476,U007620,purchase,67.92,2024-11-07 12:01:26,
V0002164,S0004195,U004497,purchase,97.05,2025-07-19 11:41:45,
V0002165,S0007349,U004613,newsletter_signup,0.0,2025-01-03 23:39:12,
V0002166,S0001574,U006384,newsletter_signup,0.0,2025-12-17 23:52:33,C00153
V0002167,S0007046,U004733,PURCHASE,220.95,2025-12-12 11:30:58,
V0002168,S0009545,U001511,purchase,63.9,2024-09-06 17:54:04,C00691
V0002169,S0007912,U004947,purchase,121.5,2025-11-09 22:41:14,C00365
V0002170,S0000605,U000211,PURCHASE,78.47,2025-02-09 15:34:28,
V0002171,S0001942,,PURCHASE,89.17,2024-08-01 17:02:52,
V0002172,S0005646,U007022,purchase,159.29,2025-11-15 00:55:32,
V0002173,S0006462,,purchase,72.39,2024-02-12 21:00:24,
V0002174,S0005341,,newsletter_signup,0.0,2025-08-03 20:56:47,C00239
V0002175,S0003267,U005276,purchase,38.27,2024-11-23 16:06:12,C00725
V0002176,S0004519,U009435,purchase,45.36,2025-09-23 14:13:09,C00098
V0002177,S0006466,U000706,purchase,130.61,2025-04-07 17:19:09,
V0002178,S0002176,U001939,purchase,139.22,2024-08-09 07:54:09,
V0002179,S0004873,,newsletter_signup,0.0,2024-01-22 02:42:18,C00102
V0002180,S0008504,U007995,newsletter_signup,0.0,2024-07-26 05:28:08,
V0002181,S0000921,U001769,purchase,69.47,2025-07-02 23:17:27,
V0002182,S0002540,,purchase,58.73,2024-05-18 17:04:12,
V0002183,S0007503,U008264,purchase,87.39,2024-12-30 07:01:40,C00814
V0002184,S0002170,,newsletter_signup,,2024-11-08 01:55:26,
V0002185,S0003881,,newsletter_signup,0.0,2025-05-09 08:52:21,C00146
V0002186,S0005116,U004029,purchase,87.71,2025-12-31 05:47:58,
V0002187,S0004478,U008506,newsletter_signup,0.0,2025-08-13 07:38:58,C00814
V0002188,S0002284,,purchase,58.93,2025-02-16 15:55:09,
V0002189,S0001846,U001051,purchase,73.37,2025-05-16 10:09:44,C00597
V0002190,S0006156,,newsletter_signup,0.0,2024-06-07 02:24:05,C00496
V0002191,S0002528,,purchase,148.64,2025-03-06 23:22:02,
V0002192,S0008645,,purchase,130.95,2025-02-08 17:25:18,C00802
V0002193,S0007875,U002041,newsletter_signup,0.0,2024-04-02 20:33:18,C00555
V0002194,S0007582,U005975,purchase    ,84.05,2024-09-25 19:05:51,
V0002195,S0001939,U000877,purchase,17.61,2025-10-29 16:58:01,C00010
V0002196,S0003315,U002614,purchase,61.24,2024-10-22 19:56:06,C00295
V0002197,S0002115,,purchase,86.07,2025-10-31 21:13:55,C00420
V0002198,S0003954,U000603,purchase,77.89,2024-10-30 07:28:31,
V0002199,S0005613,U002063,newsletter_signup,0.0,2025-09-28 09:48:25,C00117
V0002200,S0003147,,purchase,29.79,2024-11-19 04:37:42,
V0002201,S0005503,U003367,purchase,105.07,2025-12-17 04:59:48,C00262
V0002202,S0002227,U006335,purchase,111.43,not_a_time,C00489
V0002203,S0001575,U002226,purchase,45.65,2024-11-06 12:59:16,C00720
V0002204,S0005753,U008560,purchase,76.69,2025-05-15 02:59:52,C00102
V0002205,S0007293,U009387,purchase,92.6,2025-08-20 05:54:35,C00440
V0002206,S0002661,U003840,newsletter_signup,0.0,2025-10-24 22:30:00,
V0002207,S0003992,U007461,purchase,81.31,2025-12-11 00:02:17,
V0002208,S0004690,U005196,purchase,90.76,2024-03-05 09:15:40,
V0002209,S0007721,U009155,purchase,115.97,2025-11-31T09:00:00,C00563
V0002210,S0006923,U009863,purchase,38.3,2024-09-29 06:13:27,C00371
V0002211,S0009641,U000352,PURCHASE,104.93,2025-04-25 00:40:40,
V0002212,S0007564,U006787,purchase,100.83,2024-02-27 06:22:38,C00030
V0002213,S0007749,,purchase  ,5000.0,2025-08-21 17:43:32,C00411
V0002214,S0009741,, newsletter_signup ,0.0,2025-04-01 07:08:40,
V0002215,S0008372,,PURCHASE,110.39,2025-02-08 16:07:10,C00252
V0002216,S0006995,U007899,purchase,56.87,2024-02-05 14:14:28,
V0002217,S0009013,U002238,purchase,68.77,2024-12-26 09:46:27,C00010
V0002218,S0000590,U001595,newsletter_signup,0.0,,
V0002219,S0003403,U006101,purchase,60.04,01-99-2025 25:61:00,C00330
V0002220,S0000044,,PURCHASE,80.43,2024-06-27 14:21:59,C00360
V0002221,S0002813,U005974,purchase,129.76,2025-05-10 20:43:23,C00349
V0002222,S0003786,,purchase,45.62,2025-05-31 11:26:28,C00088
V0002223,S0001233,,purchase,101.67,2024-05-05 18:55:22,C00816
V0002224,S0005574,,purchase,83.23,2024-11-26 02:54:21,C00217
V0002225,S0002474,U007717,newsletter_signup,0.0,2024-10-02 15:01:42,
V0002226,S0002672,U000834,newsletter_signup,0.0,2025-10-30 15:10:31,C00652
V0002227,S0000651,U009857,purchase,121.81,2025-05-06 16:33:38,C00017
V0002228,S0000506,,purchase,108.32,2024-08-10 11:42:43,
V0002229,S0002050,U007828,purchase,486.97,2025-07-25 10:15:14,C00044
V0002230,S0000717,U000516,purchase,130.74,2025-10-09 04:00:40,
V0002231,S0002523,U001544,purchase,92.88,2024-11-16 18:18:27,
V0002232,S0000715,U002226,purchase,44.53,2025-11-17 15:14:10,C00645
V0002233,S0006461,,newsletter_signup,0.0,2024-10-17 10:45:07,
V0002234,S0007196,U000082,purchase,83.65,2025-12-30 03:46:10,C00554
V0002235,S0000989,U006855,newsletter_signup,0.0,2025-11-08 10:32:38,
V0002236,S0003091,,purchase,108.42,2024-12-03 16:34:09,C00645
V0002237,S0005407,,NEWSLETTER_SIGNUP,0.0,2025-05-12 07:36:49,
V0002238,S0003166,,newsletter_signup,0.0,2025-06-01 13:39:41,C00691
V0002239,S0001019,U004971,newsletter_signup,0.0,2025-03-19 07:34:14,C00061
V0002240,S0005628,,purchase,57.2,2026-01-07 15:46:15,
V0002241,S0003356,U007508,PURCHASE,16.5,2024-03-09 05:44:54,C00494
V0002242,S0004115,U001672,newsletter_signup,0.0,2024-08-05 02:08:51,C00651
V0002243,S0000854,U002413,purchase,111.17,2025-01-24 00:36:50,C00217
V0002244,S0005384,U004649,purchase,56.57,2025-09-03 22:53:50,
V0002245,S0000884,U008342,PURCHASE,33.38,2025-09-21 07:08:20,C00178
V0002246,S0004982,U002639,newsletter_signup,0.0,2025-03-03 06:14:49,
V0002247,S0007680,U009009,purchase,159.23,2025-02-27 18:06:34,C00110
V0002248,S0006790,,newsletter_signup,0.0,2025-07-02 04:24:42,C00651
V0002249,S0006730,U000157,purchase,75.62,not_a_time,C00674
V0002250,S0002226,,newsletter_signup,0.0,2025-07-18 09:18:34,
V0002251,S0000832,,newsletter_signup,0.0,2025-12-11 04:02:59,
V0002252,S0004937,U008367,purchase,64.93,2024-05-29 18:59:39,
V0002253,S0009524,,purchase,67.1,2025-01-30 14:50:17,
V0002254,S0004443,U008633,newsletter_signup,0.0,2024-03-03 03:38:10,C00303
V0002255,S0006954,U004559,purchase,56.62,2024-07-09 00:35:32,
V0002256,S0005184,U003956,newsletter_signup,0.0,2025-09-10 23:56:16,C00180
V0002257,S0008604,U007840,newsletter_signup ,0.0,2024-09-05 11:25:45,
V0002258,S0001939,,purchase,42.39,2025-10-29 17:01:22,C00010
V0002259,S0004255,U008313,newsletter_signup,0.0,2025-12-05 04:58:20,C00496
V0002260,S0007859,,purchase,5000.0,2024-11-04 00:57:58,
V0002261,S0009294,,purchase,74.08,2024-10-28 23:37:22,
V0002262,S0009066,U006451,PURCHASE,94.47,2024-12-30 04:36:44,C00496
V0002263,S0004579,,purchase,76.26,2026-01-06 06:16:17,
V0002264,S0005440,U002912,purchase,204.55,2025-09-12 22:45:06,C00136
V0002265,S0004981,,newsletter_signup,0.0,2025-03-27 04:14:27,C00217
V0002266,S0005921,U008887,newsletter_signup,0.0,2025-10-16 03:59:39,
V0002267,S0005872,U007908,purchase,50.95,2025-02-28 23:04:12,C00513
V0002268,S0007098,,newsletter_signup,0.0,2025-01-19 11:32:08,
V0002269,S0003387,,purchase,76.6,2024-11-14 12:44:44,C00728
V0002270,S0009021,U000238,newsletter_signup,0.0,2025-06-26 19:14:39,C00094
V0002271,S0006791,,purchase,33.87,2025-09-17 03:21:09,
V0002272,S0005031,,newsletter_signup,0.0,2024-11-15 01:37:14,
V0002273,S0001728,U000642,purchase,175.45,2024-11-15 08:48:36,
V0002274,S0006815,U008474,newsletter_signup,0.0,2025-02-07 04:36:14,C00249
V0002275,S0003502,U002196,purchase,76.78,2024-04-22 20:15:07,C00496
V0002276,S0008027,U004788,purchase,52.2,2025-11-20 08:11:36,C00645
V0002277,S0008946,,newsletter_signup,0.0,2024-12-10 11:50:15,C00052
V0002278,S0009016,,newsletter_signup,0.0,2025-05-26 09:12:43,C00489
V0002279,S0009013,U002238,purchase,85.7,2024-12-26 09:51:53,C00010
V0002280,S0007680,U009009,newsletter_signup,0.0,2025-02-27 17:54:27,C00267
V0002281,S0007657,U002002,purchase,87.37,2024-01-20 17:57:47,
V0002282,S0008325,U006641,purchase,87.36,2025-02-09 21:18:32,
V0002283,S0002523,U001544,newsletter_signup,0.0,2024-11-16 18:17:44,
V0002284,S0009044,U005193,purchase,110.95,2024-09-07 16:40:29,
V0002285,S0001664,U005637,purchase,52.07,2024-07-10 02:12:06,C00174
V0002286,S0009194,U009216,purchase,1200.0,2025-10-21 09:28:09,
V0002287,S0004102,U006169,newsletter_signup,0.0,2024-09-14 08:36:34,C00489
V0002288,S0004592,U000455,purchase,170.58,2025-12-09 05:24:17,C00050
V0002289,S0008116,,purchase,83.02,2024-11-02 21:46:27,
V0002290,S0003720,U008744,purchase,104.78,2025-02-03 02:49:53,C00090
V0002291,S0004477,U003774,newsletter_signup,0.0,2024-09-06 20:11:40,C00408
V0002292,S0000252,,purchase,68.25,2024-07-09 11:17:04,
V0002293,S0005062,U000172,newsletter_signup,0.0,2025-10-12 15:24:32,
V0002294,S0006994,U005829,newsletter_signup,0.0,2025-11-06 15:49:10,C00331
V0002295,S0003999,U005602,newsletter_signup,0.0,2025-01-31 11:29:09,C00577
V0002296,S0002285,U008618,purchase,31.32,2025-05-31 16:53:00,
V0002297,S0005444,U006991,purchase,174.32,2025-03-30 06:10:21,C00691
V0002298,S0004383,U003874,PURCHASE,124.6,2025-04-23 22:57:01,
V0002299,S0005407,,newsletter_signup,0.0,2025-05-12 07:26:26,
V0002300,S0000410,U005267,newsletter_signup,0.0,2024-11-07 03:45:33,
V0002301,S0003007,U008115,newsletter_signup,0.0,2025-07-13 19:53:14,
V0002302,S0009488,U003830,newsletter_signup,0.0,2024-08-31 23:51:33,
V0002303,S0006279,U006171,purchase,35.06,2025-11-06 08:41:24,
V0002304,S0000002,U005460,purchase,115.49,2025-01-24 19:11:29,C00005
V0002305,S0009023,U005728,NEWSLETTER_SIGNUP,0.0,2026-01-06 21:22:54,C00420
V0002306,S0002279,U000705,purchase,41.18,2025-07-09 15:13:23,C00146
V0002307,S0006317,U007669,purchase,117.9,2024-11-30 02:33:40,C00136
V0002308,S0003090,U009283,purchase,243.83,2025-08-02 04:22:05,C00174
V0002309,S0000566,,newsletter_signup,0.0,2025-02-27 00:18:32,C00494
V0002310,S0005526,,purchase,152.1,2025-11-10 10:32:26,
V0002311,S0003980,U005811,purchase,45.09,2025-01-30 17:55:01,
V0002312,S0001549,U001487,purchase,50.27,2024-05-05 16:29:54,C00044
V0002313,S0005399,U006867,purchase,95.32,2025-05-10 02:39:19,
V0002314,S0003018,U009655,newsletter_signup,0.0,2024-03-06 00:42:52,C00494
V0002315,S0002091,U005305,purchase,119.16,2024-10-29 13:00:31,C00101
V0002316,S0009768,U003199,newsletter_signup,0.0,2025-08-14 04:07:41,C00420
V0002317,S0001022,U000943,  purchase,41.3,2025-08-27 07:55:13,
V0002318,S0004699,U006412,newsletter_signup,0.0,2025-02-23 13:12:19,
V0002319,S0006276,U000640,purchase,68.81,2024-05-26 22:03:02,
V0002320,S0001076,U001354,newsletter_signup,0.0,2025-02-12 13:49:26,
V0002321,S0007353,U003626,newsletter_signup,0.0,2024-05-10 20:34:31,
V0002322,S0005342,U005874,PURCHASE,97.64,2025-10-20 03:51:28,C00296
V0002323,S0002299,U003221,purchase,51.71,2025-06-07 14:22:13,
V0002324,S0001574,U006384,purchase,52.79,2025-12-17 23:43:08,C00153
V0002325,S0000415,U006791,newsletter_signup,0.0,2024-06-05 18:45:07,C00424
V0002326,S0002744,U001859,newsletter_signup,0.0,2025-06-11 17:51:53,
V0002327,S0008478,,newsletter_signup,0.0,2024-08-08 09:15:08,
V0002328,S0000648,,newsletter_signup,0.0,2024-05-31 00:34:07,
V0002329,S0008797,U000667,purchase,33.28,2024-08-27 23:19:11,C00644
V0002330,S0000777,U001895,newsletter_signup,0.0,2025-06-30 04:54:22,
V0002331,S0001790,U001350,newsletter_signup,0.0,2025-10-18 04:56:17,
V0002332,S0009054,U000082,purchase,99.96,2025-06-13 15:17:40,
V0002333,S0006737,U008859,newsletter_signup,0.0,2024-11-02 03:39:00,
V0002334,S0004505,U003260,purchase,80.42,2024-12-25 11:00:56,C00075
V0002335,S0005272,U005094,purchase,95.1,2024-01-22 03:59:58,
V0002336,S0005832,U006951,purchase,188.16,2025-08-16 03:08:18,
V0002337,S0008737,U000577,newsletter_signup,0.0,2024-09-02 09:15:57,C00146
V0002338,S0001234,U000836,purchase,66.61,2025-04-04 11:42:20,
V0002339,S0002826,U006121,purchase,39.42,2024-06-22 09:06:09,C00281
V0002340,S0002718,U000826,newsletter_signup,0.0,2025-04-07 16:22:53,C00174
V0002341,S0005439,U008507,newsletter_signup,0.0,2025-04-26 05:26:37,C00163
V0002342,S0000290,,purchase,69.54,2025-09-11 06:33:08,C00651
V0002343,S0008458,U000466,purchase,42.08,2025-09-17 03:53:46,
V0002344,S0004711,U002754,purchase,237.88,2025-12-07 11:14:33,
V0002345,S0007088,U000947,purchase,39.92,2025-01-03 03:44:06,
V0002346,S0000141,U000611,purchase,103.34,2024-09-09 16:22:50,
V0002347,S0000777,U001895,purchase,200.64,2025-06-30 05:08:46,
V0002348,S0008689,U009065,newsletter_signup,0.0,2024-03-19 15:23:46,
V0002349,S0003268,U006623,newsletter_signup,0.0,2024-05-17 22:56:20,
V0002350,S0003378,U009129,PURCHASE,26.18,2025-04-28 14:39:08,
V0002351,S0003649,,purchase,45.14,2025-01-11 22:38:15,
V0002352,S0001364,U007620,PURCHASE,58.68,2024-06-10 12:40:10,
V0002353,S0009694,U000193,purchase,96.24,2025-01-27 01:41:47,
V0002354,S0000764,,newsletter_signup,0.0,2024-03-10 21:46:45,
V0002355,S0009741,U006478,purchase,58.75,2025-04-01 07:10:00,C00750
V0002356,S0008695,, purchase ,94.77,2025-07-18 16:20:42,C00494
V0002357,S0007108,U003676,purchase,53.59,2025-08-24 12:14:58,
V0002358,S0001778,,  purchase ,57.95,2024-09-28 07:16:35,
V0002359,S0001700,U004007,purchase,116.78,2025-08-16 20:59:19,
V0002360,S0007421,,purchase,64.56,2024-06-21 06:27:03,C00477
V0002361,S0002804,U005652,newsletter_signup,0.0,2025-04-28 05:32:32,
V0002362,S0007651,U002726,newsletter_signup,0.0,2024-02-15 18:54:07,C00262
V0002363,S0003303,U001769,purchase,47.54,2025-08-20 02:54:02,C00066
V0002364,S0001760,,purchase,206.98,2025-08-24 05:34:19,
V0002365,S0003852,U004800,purchase,43.42,2025-04-22 11:57:57,
V0002366,S0000858,U003404,purchase,116.03,2025-04-29 07:00:11,
V0002367,S0005072,U002154,purchase,65.2,2024-12-25 07:24:38,C00056
V0002368,S0007483,U007352,newsletter_signup,0.0,2024-03-27 21:11:57,C00056
V0002369,S0003261,,purchase      ,999.99,2025-03-25 13:52:44,
V0002370,S0007353,U003626,purchase,80.99,2024-05-10 20:31:20,C00515
V0002371,S0003387,, newsletter_signup   ,,2024-11-14 12:51:28,C00728
V0002372,S0002497,U007996,purchase,108.03,2024-02-20 02:07:17,C00010
V0002373,S0005443,U000824,purchase,75.19,2024-08-24 08:17:32,C00209
V0002374,S0009774,U005878,purchase,70.43,2024-04-03 06:12:34,C00069
V0002375,S0003211,U007917,purchase,94.41,2024/02/30 12:15:00,C00340
V0002376,S0003659,U006398,purchase,90.74,2025-11-31T09:00:00,C00215
V0002377,S0002715,,    purchase  ,117.06,2024-06-13 22:11:18,
V0002378,S0000252,,purchase,114.68,2025-13-01 10:00:00,
V0002379,S0004837,,purchase,157.94,2025-04-20 13:54:03,
V0002380,S0004937,U008367,newsletter_signup,0.0,2024-05-29 18:54:02,
V0002381,S0008406,,newsletter_signup,0.0,2025-03-31 23:52:06,C00457
V0002382,S0009772,U005926,newsletter_signup,0.0,2024-06-27 09:32:57,C00281
V0002383,S0004274,U006271,purchase,71.7,2025-08-07 07:44:01,
V0002384,S0007652,U006125,purchase,,2025-03-24 01:54:24,
V0002385,S0002696,U007321,purchase,98.64,2024-01-02 19:30:21,
V0002386,S0001094,U001186,purchase,74.18,2024-05-18 05:25:07,C00274
V0002387,S0000654,U001624,purchase,68.76,2024-06-27 09:27:23,C00054
V0002388,S0003996,U005094,newsletter_signup,0.0,2025-09-23 21:28:19,
V0002389,S0003864,U005334,purchase,53.94,2024-12-08 07:32:54,
V0002390,S0002268,U006356,purchase,235.85,2024-07-23 17:44:37,C00153
V0002391,S0009163,U002126,purchase,152.11,2025-10-17 01:09:00,
V0002392,S0002013,,purchase,95.28,2024-11-16 07:34:07,C00765
V0002393,S0008081,U000949,purchase   ,34.22,2024-10-18 16:03:26,
V0002394,S0006105,U005333,newsletter_signup,0.0,2024-12-05 04:22:18,
V0002395,S0006941,U003222,purchase,33.37,2025-05-04 04:52:06,C00297
V0002396,S0002651,U007999,purchase,289.59,2024-05-07 14:19:46,
V0002397,S0004298,U004867,purchase,45.2,2024-06-10 06:11:13,
V0002398,S0001594,U000911,purchase,64.36,2025-06-19 14:52:00,C00061
V0002399,S0001329,,newsletter_signup,,2025-10-06 07:34:43,C00012
V0002400,S0003150,U005486,purchase,72.88,2025-04-30 11:38:04,
V0002401,S0005437,U007158,purchase,43.93,2024-05-05 23:54:02,C00146
V0002402,S0007166,,newsletter_signup,0.0,2024-08-06 09:38:12,
V0002403,S0002474,U007717,purchase,57.48,2024-10-02 14:55:06,C00020
V0002404,S0002550,U004205,newsletter_signup,0.0,2025-01-16 04:55:45,C00489
V0002405,S0003999,U005602,newsletter_signup,0.0,2025-01-31 11:15:40,C00494
V0002406,S0007121,U008471,purchase,161.36,2025-10-14 12:52:33,C00050
V0002407,S0002741,,newsletter_signup,0.0,2025-04-09 18:23:34,
V0002408,S0008170,U005879,purchase,197.47,2024-10-01 16:56:10,
V0002409,S0005281,U009613,  purchase,43.62,2024-06-10 15:43:49,
V0002410,S0001717,U003791,purchase,116.9,2025-02-23 05:03:28,C00153
V0002411,S0000715,U002226,purchase,82.68,2025-11-17 15:09:08,C00645
